SK_ID_CURR,TARGET
104087,0.002040655411416843
104089,0.01265483659037639
104095,0.006591966365738234
104098,0.019800872988882286
104104,0.006049238878731484
104110,0.06725045091549316
104120,0.011433172867678885
104122,0.009956932005247629
104131,0.0048017999424063325
104132,0.010127758436451069
104135,0.00463912183993071
104136,0.0030955569804788524
104149,0.010176018586889284
104150,0.015856300841140956
104156,0.09574937801287325
104165,0.021842891699158526
104175,0.002200380254531895
104179,0.01410611690088968
104184,0.01467206145887101
104206,0.004416897056810623
104216,0.07337323262227965
104230,0.042049147036915445
104257,0.003133255676265551
104272,0.003821427104855369
104273,0.013822532915820373
104278,0.0045707709762431836
104294,0.0221557528576699
104295,0.0024569075866041636
104297,0.00895992324625028
104298,0.007343947598982227
104308,0.004536956848114131
104318,0.006048040356695083
104319,0.023463969759452585
104320,0.00734103997235562
104327,0.025423244243934655
104334,0.010982250950963635
104344,0.009819399288135685
104350,0.0068623507011907866
104351,0.024512209163398756
104354,0.006314302410922684
104369,0.017757678153442244
104376,0.030859149681775173
104381,0.011797317478243034
104384,0.019232902309973432
104391,0.002912899779270968
104394,0.005341951805041953
104398,0.044187779900765854
104402,0.0018119840147848838
104408,0.017609510948238535
104409,0.0015295506821073684
104410,0.10815937777204673
104412,0.007044797535398164
104417,0.02351080936224772
104424,0.007515799362778325
104426,0.0018530566365170206
104435,0.009137384565445713
104445,0.005503004296233125
104458,0.002086100213943355
104460,0.003945619033755631
104466,0.0028712592305470876
104472,0.010378470278109706
104473,0.008738149158022627
104479,0.0028545497058103777
104480,0.0017503557043144946
104482,0.00666948438866483
104499,0.005300304725860205
104501,0.0019214136919967217
104502,0.0028575705707532626
104506,0.020462488293008178
104510,0.0006266514931878668
104512,0.005931609749961281
104520,0.036648184480993426
104528,0.008927829263616049
104529,0.0025054955874471855
104541,0.013089516294453554
104578,0.0022457153661703563
104584,0.005978584483633873
104588,0.013101845032656868
104602,0.02023968923211519
104610,0.002353233673889067
104611,0.03327658338548951
104618,0.012656490686073895
104620,0.008078621428078744
104622,0.002416955560501044
104624,0.007215548254794672
104625,0.022774369925222224
104634,0.009898989158258967
104639,0.008335133227978282
104646,0.001788360306532408
104647,0.006647220798241727
104652,0.0038187332023938807
104670,0.009684374707716395
104677,0.0011581427828413803
104685,0.014175336046345887
104691,0.005861686488949873
104696,0.018983492717414348
104699,0.0021684313126987243
104712,0.011884027118043771
104714,0.003060269027574366
104717,0.01362715484271608
104718,0.006699309112209763
104740,0.009887293508103242
104741,0.005137464628875613
104743,0.0011773564925339135
104744,0.002912632789250058
104747,0.005544686171433997
104767,0.006468878449960502
104772,0.026414358605125997
104776,0.023554798721271093
104779,0.004907158199918363
104814,0.0018956245486771138
104815,0.006284530136840253
104830,0.0075368382826797465
104831,0.007156002173982805
104833,0.010070604219871262
104839,0.003916348947635447
104840,0.0029081291273709863
104860,0.04550008394293033
104861,0.0033740780853062286
104866,0.009850542956789306
104870,0.0011215652007171915
104877,0.010604147061679187
104878,0.0017703986434521278
104879,0.0026702552201513757
104880,0.021552130717736047
104899,0.0021117449980327793
104906,0.0073394764248652985
104907,0.012176193498154101
104913,0.014677152483018338
104916,0.014462270883147865
104921,0.008757703121747753
104930,0.006817096670207421
104931,0.055297928222303894
104936,0.005552288808828557
104937,0.005607072832960436
104942,0.0020977498589694684
104943,0.0037831445110723463
104969,0.010215938263592223
104972,0.03865874559682998
104988,0.014972665075894556
105013,0.0020158144740949164
105015,0.0023750691341005697
105019,0.01143351876288324
105027,0.006676738913726809
105030,0.015533986413151313
105035,0.075585230853355
105041,0.003609709665916232
105051,0.04900464976698969
105056,0.008236343042061016
105067,0.06495011418220463
105071,0.008225694869910377
105072,0.004336516790637518
105074,0.010034161512132558
105091,0.005477966141856222
105101,0.004393833130287161
105103,0.007252636452210051
105134,0.010721561882077275
105139,0.0020461506404457737
105142,0.00891119827729476
105146,0.014536154614709935
105163,0.02806827453731498
105168,0.007094821485088216
105172,0.0018428255232455601
105176,0.0789204711341771
105195,0.009177899464043075
105196,0.0447567826198578
105197,0.0028645980121890426
105203,0.011568981051621097
105223,0.01613505146263052
105227,0.03411106457574821
105228,0.00125883906774019
105230,0.024042971009925283
105231,0.046411041045772095
105239,0.005155908523949667
105242,0.04848695840719288
105244,0.005854442416084455
105245,0.006190457545303009
105248,0.0030144548807559362
105249,0.004410448556404886
105266,0.024608035905433513
105271,0.04339862692656371
105276,0.005963031498675289
105282,0.005184220272235094
105292,0.01686951877399894
105297,0.001729460837201003
105332,0.009262141939330292
105333,0.00423103171368202
105343,0.015098207573150455
105344,0.006541642161874081
105345,0.025453581499403865
105357,0.004719667237523564
105359,0.015662291429009788
105366,0.011723813208487725
105367,0.0042117994410978184
105370,0.0005159826661209179
105377,0.006884595864710154
105390,0.0031133495601513585
105399,0.0011570325010470135
105403,0.029528663459489835
105404,0.009137094312832335
105414,0.002403444776905137
105417,0.012778202592797947
105425,0.03598721689447966
105452,0.033393684369977236
105454,0.01281242044039472
105456,0.011265462297398606
105470,0.007120391575860606
105471,0.003393705677633118
105483,0.01867119148853952
105493,0.039462751587148334
105508,0.014111775887989408
105514,0.008749860240771795
105515,0.002497693342799626
105528,0.03943273464247887
105529,0.0026139401552197675
105531,0.004198141958870241
105532,0.007649933473213094
105558,0.002423415347201801
105574,0.001163873713588556
105578,0.0020678535961788755
105584,0.05731999372946987
105595,0.014672650153816632
105617,0.075024953489029
105618,0.010692928883840023
105621,0.007425368058196773
105625,0.00439758360715233
105629,0.004030191818759829
105630,0.0018336959711281846
105634,0.006073519501663184
105635,0.0030107735987525827
105641,0.026012448473011922
105647,0.029999394156570602
105648,0.01202909921611169
105655,0.004684513119011856
105657,0.003613409112386184
105672,0.021143290563715417
105678,0.01280108316835088
105682,0.01704294901453213
105691,0.005061448265047369
105692,0.004047326438668567
105706,0.004186948035569099
105712,0.009120796003745966
105720,0.0018003871008176703
105734,0.0020002054966551924
105735,0.00326113880138953
105736,0.025347593246441175
105737,0.0015265235436196895
105738,0.02043136281632636
105740,0.045426907841316755
105744,0.008370077012419104
105747,0.007059133193718675
105749,0.017989101816452528
105754,0.004623236939259363
105758,0.011094650317076375
105760,0.0051051119510222365
105767,0.03767943136498973
105784,0.01306914274387087
105791,0.002286046415739431
105802,0.03681554462491534
105807,0.027697604388766457
105809,0.01383364420335502
105816,0.011703855095277882
105817,0.0017403680110256038
105824,0.006962928584136966
105832,0.004826337092788189
105856,0.0047222840016550825
105865,0.004755850101576212
105899,0.05159342312118036
105906,0.0035251952764572014
105916,0.00834024459261155
105923,0.007340956886285568
105937,0.010245261014406423
105965,0.006488838321199184
105966,0.015392667306210337
105968,0.011638030215829338
105973,0.008567676763398775
105976,0.032117387446159745
105978,0.03015441578661699
105979,0.00377371290884188
105991,0.017675434894655236
105998,0.01923658005021406
105999,0.0029450511563351373
106000,0.035897046302119685
106001,0.00475397712871118
106010,0.0252767157646968
106011,0.001646626242527572
106013,0.022436841452613224
106015,0.0018022887146548565
106026,0.002920283496293972
106032,0.0010594759293596186
106035,0.03495801455895642
106040,0.007043906176615644
106041,0.027286791369717095
106044,0.003977772016126899
106053,0.016405484171762
106054,0.001131243372751504
106065,0.018670734988591738
106081,0.00896374027104833
106083,0.011710760069380922
106087,0.0043852313929547615
106090,0.01829639738414066
106101,0.00815775607426867
106102,0.0075336738185944425
106109,0.007265624431912243
106116,0.013777357673771884
106150,0.0007674417562564403
106155,0.016962190815357846
106166,0.001910144289296469
106176,0.04650159287090882
106189,0.003419895191759615
106199,0.02183643371136395
106205,0.015446058199100332
106206,0.006716816123565348
106211,0.0014391185783669777
106214,0.01393985031397281
106216,0.007311991247947023
106217,0.014606093679835935
106225,0.00810492503095363
106249,0.004335782496508778
106256,0.010086176543410357
106258,0.004326510904431402
106261,0.00682262715627166
106262,0.012420054704937806
106264,0.0037058424160808694
106271,0.005285404477612407
106276,0.0022746747315480677
106277,0.031246779697548265
106286,0.0077577852638373666
106293,0.0037264378883818693
106295,0.00365148681431127
106296,0.0019598793407132075
106297,0.011276749691317768
106298,0.008721825209231197
106311,0.008383390783240317
106314,0.00424225401484668
106320,0.009645668039958075
106334,0.012971704844085557
106346,0.005727861340895292
106347,0.010066476864647653
106349,0.021341024224343072
106354,0.020836715811141205
106360,0.0020044302737061053
106373,0.015227539665204737
106377,0.0031004119268124835
106386,0.02837273317221619
106387,0.01055025728514433
106391,0.0031044634523764367
106401,0.07085927783254968
106411,0.01701739997088451
106413,0.0875102466421707
106426,0.071582095930276
106427,0.02273736233778304
106428,0.023105120209418014
106434,0.011459227586186666
106438,0.0029393567347637396
106440,0.004280629807571922
106441,0.003493335111510623
106452,0.016181922454119337
106453,0.013579763396949138
106454,0.005200705516396573
106457,0.019507217456911675
106484,0.0036017831102301444
106488,0.017750742073776252
106491,0.03512177525387904
106514,0.012380617864874962
106527,0.014526313147447798
106528,0.008118806696109957
106529,0.0013575592552749767
106534,0.0381353333850338
106550,0.03496335379603116
106577,0.0036189015041236334
106585,0.013593070784219147
106590,0.00044320871408525393
106607,0.009316126218936186
106610,0.020048746073388624
106611,0.006075164125653313
106612,0.010660321596435937
106624,0.005117078696506208
106631,0.0012276494547970851
106647,0.04218230257547047
106660,0.02845946316978633
106674,0.0028905772120267825
106687,0.0014181488774152558
106712,0.00511598838810831
106713,0.007729966786637131
106717,0.026468368942601996
106720,0.008506395747595182
106721,0.030506712397283798
106724,0.027606803220257277
106735,0.016282066174962175
106739,0.007173253344332882
106740,0.011552716192319432
106754,0.02040369184808587
106760,0.07360589400790142
106761,0.008659726783285093
106784,0.02346827229354017
106787,0.015106610825431016
106797,0.0021720738113863063
106798,0.0141593795153755
106802,0.022750252473756685
106803,0.00767491404685975
106804,0.03117687287801582
106805,0.006206624188317087
106810,0.027242309224073974
106812,0.026873793889779334
106813,0.020125839390053503
106817,0.013288220371121543
106822,0.011976599572978721
106823,0.0036233180900160254
106827,0.0021174388941046416
106841,0.009445815239125126
106851,0.022455471846357777
106852,0.014206143940530195
106853,0.02601128491819537
106854,0.11147500701534829
106861,0.004504412570392712
106873,0.00846952828463141
106877,0.0042945378936709595
106878,0.0015704365679302516
106881,0.015791216699274916
106900,0.0042318788903482375
106906,0.004358154226522262
106907,0.02012018455974388
106914,0.02284979808727905
106916,0.016433904610289582
106924,0.0014648589771692805
106931,0.015228239014414302
106936,0.007479539638948275
106937,0.025037810352581992
106938,0.002471652034314009
106939,0.020015345961879673
106943,0.005659460433837566
106944,0.02441044986777368
106967,0.019848475124025634
106980,0.002480148418127747
106986,0.010184971638754165
106987,0.004304699317318599
106990,0.002198536738367599
107013,0.002382198034481438
107023,0.01881940391529724
107033,0.005905221961439932
107037,0.010640532994082793
107048,0.0036527879598199768
107071,0.008405161854481579
107081,0.0012689372134249764
107113,0.019677238389616065
107130,0.00164232523082941
107131,0.004822009735623291
107145,0.012068052164335322
107156,0.011546391277306816
107219,0.007834283566109072
107222,0.01190639783084888
107223,0.05424265351014275
107232,0.03413588581890674
107245,0.008255156477159386
107246,0.014101551834127753
107247,0.008366370227399497
107256,0.0010088382540924508
107259,0.0015751191905920444
107260,0.0019591935246097954
107279,0.0441231903803261
107280,0.011110989358270502
107281,0.0026208068874134962
107285,0.02165481542567941
107329,0.000988509837083581
107337,0.016387438030710414
107349,0.031242004929089833
107350,0.005577190877911132
107351,0.0010956211528137447
107359,0.023884294828355055
107391,0.013740501299729055
107394,0.0063202385144299055
107395,0.005428835258007566
107406,0.00789818418132879
107416,0.019827583709362075
107417,0.0021664031683961667
107418,0.007033292904958195
107419,0.005970926525780415
107444,0.0014171974749782347
107445,0.004673760784380905
107446,0.01511547436879825
107460,0.03374738641628296
107470,0.018945444694567787
107475,0.0036097522741661116
107520,0.005252946840107126
107526,0.03763103098024934
107527,0.0027926200958013248
107530,0.0016196995084523079
107532,0.009129990024503262
107534,0.015195322386408435
107535,0.007109692817947695
107554,0.024154035676583377
107556,0.002994677921022186
107559,0.03183120316107975
107561,0.002023643592856619
107564,0.006987830278998091
107566,0.0035386265940509608
107571,0.011362348917983022
107590,0.03874034158629144
107602,0.018679023675067515
107625,0.011218774828019033
107626,0.06458431994719417
107635,0.0012013019390510226
107636,0.009534622816002414
107645,0.0038464647636040463
107652,0.032085784690925455
107655,0.004613636295206074
107668,0.007144117353746092
107670,0.003535728993564461
107677,0.0010805097095643367
107680,0.03809445605904481
107683,0.043070279579049325
107684,0.0017440352328453837
107691,0.00938415355565595
107692,0.009772576904383158
107703,0.006189524350586691
107709,0.00745331080461879
107710,0.008341701088852599
107721,0.021526933806660722
107725,0.03122501329430552
107727,0.03599518807799742
107739,0.003965146183899332
107740,0.0066054809681230136
107741,0.004884649343911859
107747,0.0043985366410438775
107765,0.043872962587551786
107768,0.000770109416546074
107775,0.015972606051194806
107782,0.07083471754097818
107790,0.001922229061244024
107801,0.0023435169598871033
107807,0.003484249911040036
107811,0.007977756762617921
107817,0.014476962896955325
107826,0.009440674735886844
107838,0.023482455683273406
107839,0.005552219915739629
107843,0.020225312037735373
107847,0.016743600272737184
107849,0.024417966439769383
107850,0.015586570010899381
107867,0.018056731053266325
107871,0.022039562084693286
107908,0.014850909590425843
107913,0.010650488473480008
107927,0.003592881957584358
107931,0.007774757553270238
107955,0.001679708926909997
107962,0.03261917670302065
107977,0.005842388405509291
107978,0.004624659384966654
107993,0.001400325469835159
108010,0.01566426899254807
108016,0.0062534282970497694
108018,0.059404041874675795
108027,0.08749127183121719
108045,0.08905921516848181
108069,0.027434074994217395
108082,0.004723184647494967
108089,0.01698316027573526
108092,0.00602435118258774
108106,0.0007279963780867623
108112,0.012685067372047113
